period,description,mcc,type,type_name,value_in_cr,volume_in_mn
2025-03,Digital Goods: Games,5816,High Transacting Categories,,11202.93,425.95
2025-03,Drug stores and pharmacies,5912,High Transacting Categories,,10265.19,254.87
2025-03,Bakeries,5462,High Transacting Categories,,3568.38,244.59
2025-03,Dairies,5451,High Transacting Categories,,4298.47,169.52
2025-03,"Utilities electric, gas, water and sanitary",4900,Medium Transacting Categories,,18590.12,166.31
2025-03,Debt collection agencies,7322,Medium Transacting Categories,,88856.37,139.49
2025-03,"Package shops beer, wine and liquor",5921,Medium Transacting Categories,,4877.55,108.72
2025-03,"Candy, nut and confectionery shops",5441,Medium Transacting Categories,,1851.47,97.95
2025-03,"Drinking places (alcoholic beverages) bars, taverns, night-clubs, cocktail lounges and discothques",5813,Medium Transacting Categories,,3823.52,95.69
2025-03,Government services not elsewhere classified,9399,Medium Transacting Categories,,10134.63,91.89
2025-03,Online Marketplaces,5262,Medium Transacting Categories,,5321.63,80.73
2025-03,Mens and womens clothing shops,5691,Medium Transacting Categories,,10443.54,78.82
2025-03,Electronics shops,5732,Medium Transacting Categories,,10028.83,76.1
2025-03,"Mens, womens and childrens uniforms and commercial clothing",5137,All Other Categories,,7628.34,73.8
2025-03,Freezer and locker meat provisioners,5422,Medium Transacting Categories,,3305.09,98.46
2025-03,Beauty and barber shops,7230,All Other Categories,,2063.09,73.33
2025-03,Electronics repair shops,7622,All Other Categories,,2219.9,72.59
2025-03,Passenger railways,4112,All Other Categories,,3797.87,69.01
2025-03,Department stores,5311,All Other Categories,,4532.07,68.34
2025-03,Purchase of digital gold,5412,All Other Categories,,866.43,64.96
2025-03,Variety stores,5331,All Other Categories,,3640.12,63.83
2025-03,Taxi-cabs and limousines,4121,All Other Categories,,1216.14,62.12
2025-03,Family clothing shops,5651,All Other Categories,,4906.57,52.7
2025-03,Others,Others,All Other Categories,,305807.04,2098.12
2025-03,Total,,All Other Categories,,670410.55,11461.06
2025-04,Groceries And Supermarkets,5411,High Transacting Categories,,60073.81,2699.03
2025-04,Digital Goods: Games,5816,High Transacting Categories,,10530.66,505.37
2025-04,Fast Food Restaurants,5814,High Transacting Categories,,13153.73,1104.47
2025-04,Eating Places And Restaurants,5812,High Transacting Categories,,17279.32,1072.96
2025-04,"Telecommunication Services, Including Local And Long Distance Calls, Credit Card Calls,Callsthrough Use Of Magnetic Stripe Reading Telephones And Faxes",4814,High Transacting Categories,,19323.48,857.14
2025-04,Service Stations (With Or Without Ancillary Services),5541,High Transacting Categories,,33921.33,552.2
2025-04,Cigar Shops And Stands,5993,High Transacting Categories,,1750.68,270.99
2025-04,Bakeries,5462,High Transacting Categories,,3540.67,240.61
2025-04,Drug Stores And Pharmacies,5912,High Transacting Categories,,9654.27,239.03
2025-04,Dairies,5451,High Transacting Categories,,4354.63,172.16
2025-04,"Utilities Electric, Gas, Water And Sanitary",4900,Medium Transacting Categories,,18060.74,162.21
2025-04,Debt Collection Agencies,7322,Medium Transacting Categories,,80788.65,135.74
2025-04,"Package Shops Beer, Wine And Liquor",5921,Medium Transacting Categories,,4681.52,109.02
2025-04,"Candy, Nut And Confectionery Shops",5441,Medium Transacting Categories,,1814.7,100.88
2025-04,Government Services Not Elsewhere Classified,9399,Medium Transacting Categories,,8932.49,89.5
2025-04,"Drinking Places (Alcoholic Beverages) Bars, Taverns, Night-Clubs, Cocktail Lounges And Discothques",5813,Medium Transacting Categories,,3446.07,88.04
2025-04,Freezer And Locker Meat Provisioners,5422,Medium Transacting Categories,,2892.29,87.58
2025-04,Electronics Shops,5732,Medium Transacting Categories,,11034.98,78.35
2025-04,Mens And Womens Clothing Shops,5691,Medium Transacting Categories,,10400.23,77.9
2025-04,Online Marketplaces,5262,Medium Transacting Categories,,5170.52,75.76
2025-04,Electronics Repair Shops,7622,All Other Categories,,2212.6,71.92
2025-04,Beauty And Barber Shops,7230,All Other Categories,,2122.1,71.68
2025-04,"Mens, Womens And Childrens Uniforms And Commercial Clothing",5137,All Other Categories,,7402.0,70.21
2025-04,Passenger Railways,4112,All Other Categories,,3807.0,68.46
2025-04,Purchase Of Digital Gold,5412,All Other Categories,,978.24,68.4
2025-04,Department Stores,5311,All Other Categories,,4306.86,64.1
2025-04,Taxi-Cabs And Limousines,4121,All Other Categories,,1173.21,61.5
2025-04,Variety Stores,5331,All Other Categories,,3435.06,60.5
2025-04,Securities Brokers And Dealers,6211,All Other Categories,,48902.82,53.65
2025-04,Others,Others,All Other Categories,,268417.13,2044.24
2025-04,Total,,All Other Categories,,663561.79,11353.6
2025-05,Fast Food Restaurants,5814,High Transacting Categories,,14132.0,1160.3
2025-05,Groceries And Supermarkets,5411,High Transacting Categories,,64483.81,2826.09
2025-05,Eating Places And Restaurants,5812,High Transacting Categories,,18755.38,1133.93
2025-05,Service Stations (With Or Without Ancillary Services),5541,High Transacting Categories,,36592.74,590.57
2025-05,"Telecommunication Services, Including Local And Long Distance Calls, Credit Card Calls,Callsthrough Use Of Magnetic Stripe Reading Telephones And Faxes",4814,High Transacting Categories,,19907.48,879.66
2025-05,Digital Goods: Games,5816,High Transacting Categories,,10634.88,420.82
2025-05,Cigar Shops And Stands,5993,High Transacting Categories,,1888.9,290.88
2025-05,Bakeries,5462,High Transacting Categories,,3865.32,257.12
2025-05,Drug Stores And Pharmacies,5912,High Transacting Categories,,10306.01,251.91
2025-05,"Utilities Electric, Gas, Water And Sanitary",4900,High Transacting Categories,,21702.0,176.13
2025-05,Dairies,5451,Medium Transacting Categories,,4452.53,172.62
2025-05,Debt Collection Agencies,7322,Medium Transacting Categories,,90133.03,145.47
2025-05,"Package Shops Beer, Wine And Liquor",5921,Medium Transacting Categories,,6035.54,141.16
2025-05,"Candy, Nut And Confectionery Shops",5441,Medium Transacting Categories,,1925.94,104.43
2025-05,Freezer And Locker Meat Provisioners,5422,Medium Transacting Categories,,3360.59,100.89
2025-05,Government Services Not Elsewhere Classified,9399,Medium Transacting Categories,,8821.95,98.24
2025-05,Online Marketplaces,5262,Medium Transacting Categories,,6342.46,90.97
2025-05,"Drinking Places (Alcoholic Beverages) Bars, Taverns, Night-Clubs, Cocktail Lounges And Discothques",5813,Medium Transacting Categories,,3409.77,86.39
2025-05,Mens And Womens Clothing Shops,5691,Medium Transacting Categories,,11092.78,82.55
2025-05,Purchase Of Digital Gold,5412,Medium Transacting Categories,,983.24,79.43
2025-05,Electronics Shops,5732,All Other Categories,,11012.13,78.81
2025-05,Beauty And Barber Shops,7230,All Other Categories,,2202.25,74.89
2025-05,Electronics Repair Shops,7622,All Other Categories,,2313.5,74.82
2025-05,Passenger Railways,4112,All Other Categories,,3731.24,71.39
2025-05,"Mens, Womens And Childrens Uniforms And Commercial Clothing",5137,All Other Categories,,7176.69,71.34
2025-05,Department Stores,5311,All Other Categories,,4525.5,67.96
2025-05,Taxi-Cabs And Limousines,4121,All Other Categories,,1226.37,64.09
2025-05,Variety Stores,5331,All Other Categories,,3562.05,61.0
2025-05,Family Clothing Shops,5651,All Other Categories,,4900.77,54.93
2025-05,Others,Others,All Other Categories,,317148.14,2144.87
2025-05,Total,,All Other Categories,,696624.99,11853.66
2025-06,Fast Food Restaurants,5814,High Transacting Categories,,13511.21,1144.14
2025-06,Eating Places And Restaurants,5812,High Transacting Categories,,18217.2,1102.1
2025-06,Cigar Shops And Stands,5993,High Transacting Categories,,1830.37,294.96
2025-06,Groceries And Supermarkets,5411,High Transacting Categories,,63307.98,2848.11
2025-06,"Telecommunication Services, Including Local And Long Distance Calls, Credit Card Calls,Callsthrough Use Of Magnetic Stripe Reading Telephones And Faxes",4814,High Transacting Categories,,19946.5,843.97
2025-06,Service Stations (With Or Without Ancillary Services),5541,High Transacting Categories,,35909.85,591.24
2025-06,Digital Goods: Games,5816,High Transacting Categories,,9749.96,332.94
2025-06,Bakeries,5462,High Transacting Categories,,3882.89,260.34
2025-06,Drug Stores And Pharmacies,5912,High Transacting Categories,,10355.33,255.66
2025-06,"Utilities Electric, Gas, Water And Sanitary",4900,High Transacting Categories,,22670.85,171.01
2025-06,Dairies,5451,Medium Transacting Categories,,4214.89,169.18
2025-06,"Package Shops Beer, Wine And Liquor",5921,Medium Transacting Categories,,6087.56,147.16
2025-06,Debt Collection Agencies,7322,Medium Transacting Categories,,86698.33,146.45
2025-06,"Candy, Nut And Confectionery Shops",5441,Medium Transacting Categories,,1862.47,103.3
2025-06,Freezer And Locker Meat Provisioners,5422,Medium Transacting Categories,,3330.13,101.02
2025-06,Online Marketplaces,5262,Medium Transacting Categories,,6558.75,93.89
2025-06,"Drinking Places (Alcoholic Beverages) Bars, Taverns, Night-Clubs, Cocktail Lounges And Discothques",5813,Medium Transacting Categories,,3378.32,86.82
2025-06,Purchase Of Digital Gold,5412,Medium Transacting Categories,,948.05,85.46
2025-06,Mens And Womens Clothing Shops,5691,Medium Transacting Categories,,10383.52,84.31
2025-06,Electronics Shops,5732,All Other Categories,,10436.88,78.51
2025-06,Beauty And Barber Shops,7230,All Other Categories,,2061.71,74.5
2025-06,Government Services Not Elsewhere Classified,9399,Medium Transacting Categories,,9204.87,102.81
2025-06,Electronics Repair Shops,7622,All Other Categories,,2188.37,73.64
2025-06,Passenger Railways,4112,All Other Categories,,3832.89,73.27
2025-06,"Mens, Womens And Childrens Uniforms And Commercial Clothing",5137,All Other Categories,,6192.06,67.06
2025-06,Taxi-Cabs And Limousines,4121,All Other Categories,,1202.33,64.53
2025-06,Department Stores,5311,All Other Categories,,4084.54,64.1
2025-06,Variety Stores,5331,All Other Categories,,3216.41,59.18
2025-06,Securities Brokers And Dealers,6211,All Other Categories,,43986.51,56.31
2025-06,Others,Others,All Other Categories,,273621.49,2133.41
2025-06,Total,,All Other Categories,,682872.22,11709.38
2025-07,Fast Food Restaurants,5814,High Transacting Categories,,13794.22,1221.46
2025-07,Eating Places And Restaurants,5812,High Transacting Categories,,18212.77,1153.4
2025-07,Service Stations (With Or Without Ancillary Services),5541,High Transacting Categories,,35188.88,612.49
2025-07,Groceries And Supermarkets,5411,High Transacting Categories,,64881.98,3032.59
2025-07,"Telecommunication Services, Including Local And Long Distance Calls, Credit Card Calls,Callsthrough Use Of Magnetic Stripe Reading Telephones And Faxes",4814,High Transacting Categories,,21628.8,871.88
2025-07,Digital Goods: Games,5816,High Transacting Categories,,10076.56,351.24
2025-07,Cigar Shops And Stands,5993,High Transacting Categories,,1900.46,321.84
2025-07,Drug Stores And Pharmacies,5912,High Transacting Categories,,11824.93,297.41
2025-07,Bakeries,5462,High Transacting Categories,,3778.91,261.93
2025-07,Dairies,5451,High Transacting Categories,,4372.84,178.32
2025-07,"Utilities Electric, Gas, Water And Sanitary",4900,Medium Transacting Categories,,23497.63,174.72
2025-07,Debt Collection Agencies,7322,Medium Transacting Categories,,93857.47,161.36
2025-07,"Package Shops Beer, Wine And Liquor",5921,Medium Transacting Categories,,5920.43,145.64
2025-07,Online Marketplaces,5262,Medium Transacting Categories,,8053.72,122.01
2025-07,Government Services Not Elsewhere Classified,9399,Medium Transacting Categories,,11298.32,109.96
2025-07,"Candy, Nut And Confectionery Shops",5441,Medium Transacting Categories,,1945.81,107.37
2025-07,Freezer And Locker Meat Provisioners,5422,Medium Transacting Categories,,3140.46,98.64
2025-07,Purchase Of Digital Gold,5412,Medium Transacting Categories,,1020.24,95.72
2025-07,Mens And Womens Clothing Shops,5691,Medium Transacting Categories,,10874.31,92.54
2025-07,Electronics Shops,5732,Medium Transacting Categories,,10067.66,92.13
2025-07,"Drinking Places (Alcoholic Beverages) Bars, Taverns, Night-Clubs, Cocktail Lounges And Discothques",5813,All Other Categories,,3314.04,86.44
2025-07,Electronics Repair Shops,7622,All Other Categories,,2202.87,77.3
2025-07,Passenger Railways,4112,All Other Categories,,3657.91,73.85
2025-07,Beauty And Barber Shops,7230,All Other Categories,,2061.03,73.66
2025-07,Taxi-Cabs And Limousines,4121,All Other Categories,,1186.07,67.65
2025-07,Department Stores,5311,All Other Categories,,4095.4,65.88
2025-07,Securities Brokers And Dealers,6211,All Other Categories,,61080.49,65.71
2025-07,"Mens, Womens And Childrens Uniforms And Commercial Clothing",5137,All Other Categories,,5968.52,65.64
2025-07,Variety Stores,5331,All Other Categories,,3146.05,60.23
2025-07,Others,Others,All Other Categories,,291963.58,2249.1
2025-07,Total,,All Other Categories,,734012.36,12388.11
2025-08,Groceries And Supermarkets,5411,High Transacting Categories,,68115.89,3129.4
2025-08,"Telecommunication Services, Including Local And Long Distance Calls, Credit Card Calls,Callsthrough Use Of Magnetic Stripe Reading Telephones And Faxes",4814,High Transacting Categories,,21218.15,865.65
2025-08,Fast Food Restaurants,5814,High Transacting Categories,,14542.0,1263.07
2025-08,Eating Places And Restaurants,5812,High Transacting Categories,,19432.25,1182.83
2025-08,Service Stations (With Or Without Ancillary Services),5541,High Transacting Categories,,34546.82,626.95
2025-08,Cigar Shops And Stands,5993,High Transacting Categories,,1946.5,330.07
